------------
Topic 1 (3450 tokens)
------------
0.01645	12.00000	0.01000	race
0.00138	1.00000	0.01000	2,012
0.00001	0.00000	0.01000	place
0.00001	0.00000	0.01000	position
0.00275	2.00000	0.01000	2,006
0.02604	19.00000	0.01000	points
0.00001	0.00000	0.01000	ten
0.00549	4.00000	0.01000	each.
0.00001	0.00000	0.01000	2,000.
0.00001	0.00000	0.01000	third
0.00001	0.00000	0.01000	2012.
0.00001	0.00000	0.01000	lasted
0.00001	0.00000	0.01000	minutes
0.00549	4.00000	0.01000	quickest
0.00686	5.00000	0.01000	second
0.00549	4.00000	0.01000	rounded
0.01234	9.00000	0.01000	drivers
0.00138	1.00000	0.01000	practice
0.00001	0.00000	0.01000	cars
0.00138	1.00000	0.01000	pole
0.00001	0.00000	0.01000	time
0.00001	0.00000	0.01000	joined
0.00001	0.00000	0.01000	took
0.00001	0.00000	0.01000	fourth
0.00138	1.00000	0.01000	qualify
0.00275	2.00000	0.01000	dehydratase
0.00138	1.00000	0.01000	aconitase
0.00138	1.00000	0.01000	3-isopropylmalate
0.00823	6.00000	0.01000	via
0.00138	1.00000	0.01000	biosynthesis
0.00001	0.00000	0.01000	commonly
0.00275	2.00000	0.01000	phyllodes
0.00001	0.00000	0.01000	singly
0.00138	1.00000	0.01000	followed
0.00138	1.00000	0.01000	coiled
0.00138	1.00000	0.01000	seed
0.00001	0.00000	0.01000	long
0.00001	0.00000	0.01000	interior
0.00001	0.00000	0.01000	expedition.
0.00001	0.00000	0.01000	subspecies
0.00412	3.00000	0.01000	aspera
0.00138	1.00000	0.01000	eastward
0.00001	0.00000	0.01000	open
0.00001	0.00000	0.01000	musical
0.00001	0.00000	0.01000	boy
0.00001	0.00000	0.01000	separated
0.00001	0.00000	0.01000	inspired
0.00001	0.00000	0.01000	father
0.00001	0.00000	0.01000	pilot
0.00001	0.00000	0.01000	bout
0.00138	1.00000	0.01000	met
------------
Topic 4 (2597 tokens)
------------
0.00000	0.00000	0.01000	honors.
0.00000	0.00000	0.01000	1994
0.00039	1.00000	0.01000	major
0.00537	14.00000	0.01000	1st
0.00000	0.00000	0.01000	ahead
0.00231	6.00000	0.01000	2nd
0.00000	0.00000	0.01000	retiring
0.00154	4.00000	0.01000	signing
0.00000	0.00000	0.01000	played
0.00652	17.00000	0.01000	organization
0.01074	28.00000	0.01000	made
0.00192	5.00000	0.01000	father
0.00000	0.00000	0.01000	envisioned
0.00000	0.00000	0.01000	runs
0.00000	0.00000	0.01000	per
0.00000	0.00000	0.01000	average
0.00000	0.00000	0.01000	pitched
0.00000	0.00000	0.01000	allowed
0.00000	0.00000	0.01000	1994每95
0.00537	14.00000	0.01000	defeated
0.00039	1.00000	0.01000	final.
0.00000	0.00000	0.01000	3每2
0.01611	42.00000	0.01000	time
0.01688	44.00000	0.01000	received
0.00000	0.00000	0.01000	byes
0.00921	24.00000	0.01000	2002
0.00384	10.00000	0.01000	figure
0.00000	0.00000	0.01000	ladies
0.00000	0.00000	0.01000	singles
0.00000	0.00000	0.01000	determining
0.05677	148.00000	0.01000	also
0.02033	53.00000	0.01000	served
0.00000	0.00000	0.01000	teams
0.00000	0.00000	0.01000	competitors
0.01266	33.00000	0.01000	two
0.00000	0.00000	0.01000	groups
0.02417	63.00000	0.01000	new
0.00231	6.00000	0.01000	3rd
0.00154	4.00000	0.01000	4th
0.00998	26.00000	0.01000	best
0.00000	0.00000	0.01000	would
0.00000	0.00000	0.01000	bronze
0.00039	1.00000	0.01000	medal.
0.01535	40.00000	0.01000	took
